date,station,line,division,daily_ridership
2016-08-11,SIMPSON ST,25,RIT,9281
2016-08-12,SIMPSON ST,25,RIT,9208
2016-08-13,SIMPSON ST,25,RIT,6165
2016-08-14,SIMPSON ST,25,RIT,5118
2016-08-15,SIMPSON ST,25,RIT,8774
2016-08-16,SIMPSON ST,25,RIT,8579
2016-08-17,SIMPSON ST,25,RIT,8878
2016-08-18,SIMPSON ST,25,RIT,8772
2016-08-19,SIMPSON ST,25,RIT,8788
2016-08-20,SIMPSON ST,25,RIT,6216
2016-08-21,SIMPSON ST,25,RIT,4562
2016-08-22,SIMPSON ST,25,RIT,8443
2016-08-23,SIMPSON ST,25,RIT,7479
2016-08-24,SIMPSON ST,25,RIT,7527
2016-08-25,SIMPSON ST,25,RIT,7700
2016-08-26,SIMPSON ST,25,RIT,7658
2016-08-27,SIMPSON ST,25,RIT,6137
2016-08-28,SIMPSON ST,25,RIT,4699
2016-08-29,SIMPSON ST,25,RIT,8538
2016-08-30,SIMPSON ST,25,RIT,8854
2016-08-31,SIMPSON ST,25,RIT,8896
2016-09-01,SIMPSON ST,25,RIT,8917
2016-09-02,SIMPSON ST,25,RIT,9672
2016-09-03,SIMPSON ST,25,RIT,6278
2016-09-04,SIMPSON ST,25,RIT,4885
2016-09-05,SIMPSON ST,25,RIT,5292
2016-09-06,SIMPSON ST,25,RIT,9353
2016-09-07,SIMPSON ST,25,RIT,9731
2016-09-08,SIMPSON ST,25,RIT,10083
2016-09-09,SIMPSON ST,25,RIT,10410
2016-09-10,SIMPSON ST,25,RIT,6446
2016-09-11,SIMPSON ST,25,RIT,4820
2016-09-12,SIMPSON ST,25,RIT,9098
2016-09-13,SIMPSON ST,25,RIT,10593
2016-09-14,SIMPSON ST,25,RIT,10196
2016-09-15,SIMPSON ST,25,RIT,10590
2016-09-16,SIMPSON ST,25,RIT,10562
2016-09-17,SIMPSON ST,25,RIT,6192
2016-09-18,SIMPSON ST,25,RIT,3975
2016-09-19,SIMPSON ST,25,RIT,9540
2016-09-20,SIMPSON ST,25,RIT,10588
2016-09-21,SIMPSON ST,25,RIT,10852
2016-09-22,SIMPSON ST,25,RIT,10764
2016-09-23,SIMPSON ST,25,RIT,10720
2016-09-24,SIMPSON ST,25,RIT,5940
2016-09-25,SIMPSON ST,25,RIT,4199
2016-09-26,SIMPSON ST,25,RIT,10240
2016-09-27,SIMPSON ST,25,RIT,10405
2016-09-28,SIMPSON ST,25,RIT,10452
2016-09-29,SIMPSON ST,25,RIT,10452
2016-09-30,SIMPSON ST,25,RIT,10161
2016-10-01,SIMPSON ST,25,RIT,5474
2016-10-02,SIMPSON ST,25,RIT,3793
2016-10-03,SIMPSON ST,25,RIT,7338
2016-10-04,SIMPSON ST,25,RIT,8491
2016-10-05,SIMPSON ST,25,RIT,9247
2016-10-06,SIMPSON ST,25,RIT,9244
2016-10-07,SIMPSON ST,25,RIT,9418
2016-10-08,SIMPSON ST,25,RIT,5403
2016-10-09,SIMPSON ST,25,RIT,3457
2016-10-10,SIMPSON ST,25,RIT,6871
2016-10-11,SIMPSON ST,25,RIT,9900
2016-10-12,SIMPSON ST,25,RIT,8617
2016-10-13,SIMPSON ST,25,RIT,10279
2016-10-14,SIMPSON ST,25,RIT,10655
2016-10-15,SIMPSON ST,25,RIT,5778
2016-10-16,SIMPSON ST,25,RIT,4052
2016-10-17,SIMPSON ST,25,RIT,10235
2016-10-18,SIMPSON ST,25,RIT,10885
2016-10-19,SIMPSON ST,25,RIT,10919
2016-10-20,SIMPSON ST,25,RIT,10636
2016-10-21,SIMPSON ST,25,RIT,10314
2016-10-22,SIMPSON ST,25,RIT,5875
2016-10-23,SIMPSON ST,25,RIT,4611
2016-10-24,SIMPSON ST,25,RIT,10264
2016-10-25,SIMPSON ST,25,RIT,10293
2016-10-26,SIMPSON ST,25,RIT,10453
2016-10-27,SIMPSON ST,25,RIT,9854
2016-10-28,SIMPSON ST,25,RIT,10613
2016-07-31,FREEMAN ST,25,RIT,2392
2016-08-01,FREEMAN ST,25,RIT,4828
2016-08-02,FREEMAN ST,25,RIT,4950
2016-08-03,FREEMAN ST,25,RIT,5128
2016-08-04,FREEMAN ST,25,RIT,5126
2016-08-05,FREEMAN ST,25,RIT,4834
2016-08-06,FREEMAN ST,25,RIT,3203
2016-08-07,FREEMAN ST,25,RIT,2690
2016-08-08,FREEMAN ST,25,RIT,4819
2016-08-09,FREEMAN ST,25,RIT,4912
2016-08-10,FREEMAN ST,25,RIT,4842
2016-08-11,FREEMAN ST,25,RIT,4876
2016-08-12,FREEMAN ST,25,RIT,4641
2016-08-13,FREEMAN ST,25,RIT,3023
2016-08-14,FREEMAN ST,25,RIT,2407
2016-08-15,FREEMAN ST,25,RIT,4470
2016-08-16,FREEMAN ST,25,RIT,4577
2016-08-17,FREEMAN ST,25,RIT,4528
2016-08-18,FREEMAN ST,25,RIT,4524
2016-08-19,FREEMAN ST,25,RIT,4524
2016-08-20,FREEMAN ST,25,RIT,3047
2016-08-21,FREEMAN ST,25,RIT,2392
2016-08-22,FREEMAN ST,25,RIT,4268
2016-08-23,FREEMAN ST,25,RIT,4034
2016-08-24,FREEMAN ST,25,RIT,4228
2016-08-25,FREEMAN ST,25,RIT,4182
2016-08-26,FREEMAN ST,25,RIT,4160
2016-08-27,FREEMAN ST,25,RIT,2925
2016-08-28,FREEMAN ST,25,RIT,2454
2016-08-29,FREEMAN ST,25,RIT,4305
2016-08-30,FREEMAN ST,25,RIT,4475
2016-08-31,FREEMAN ST,25,RIT,4511
2016-09-01,FREEMAN ST,25,RIT,4407
2016-09-02,FREEMAN ST,25,RIT,4578
2016-09-03,FREEMAN ST,25,RIT,3078
2016-09-04,FREEMAN ST,25,RIT,2569
2016-09-05,FREEMAN ST,25,RIT,2680
2016-09-06,FREEMAN ST,25,RIT,4741
2016-09-07,FREEMAN ST,25,RIT,4920
2016-09-08,FREEMAN ST,25,RIT,5245
2016-09-09,FREEMAN ST,25,RIT,3335
2016-09-10,FREEMAN ST,25,RIT,5051
2016-09-11,FREEMAN ST,25,RIT,2507
2016-09-12,FREEMAN ST,25,RIT,4571
2016-09-13,FREEMAN ST,25,RIT,5519
2016-09-14,FREEMAN ST,25,RIT,5506
2016-09-15,FREEMAN ST,25,RIT,5494
2016-09-16,FREEMAN ST,25,RIT,5519
2016-09-17,FREEMAN ST,25,RIT,3099
2016-09-18,FREEMAN ST,25,RIT,2197
2016-09-19,FREEMAN ST,25,RIT,5151
2016-09-20,FREEMAN ST,25,RIT,5561
2016-09-21,FREEMAN ST,25,RIT,2488
2016-09-24,FREEMAN ST,25,RIT,17189
2016-09-25,FREEMAN ST,25,RIT,2312
2016-09-26,FREEMAN ST,25,RIT,5466
2016-09-27,FREEMAN ST,25,RIT,5416
2016-09-28,FREEMAN ST,25,RIT,5691
2016-09-29,FREEMAN ST,25,RIT,5525
2016-09-30,FREEMAN ST,25,RIT,5352
2016-10-01,FREEMAN ST,25,RIT,2889
2016-10-02,FREEMAN ST,25,RIT,2304
2016-10-03,FREEMAN ST,25,RIT,4125
2016-10-04,FREEMAN ST,25,RIT,4740
2016-10-05,FREEMAN ST,25,RIT,5244
2016-10-06,FREEMAN ST,25,RIT,5196
2016-10-07,FREEMAN ST,25,RIT,5335
2016-10-08,FREEMAN ST,25,RIT,2867
2016-10-09,FREEMAN ST,25,RIT,2187
2016-10-10,FREEMAN ST,25,RIT,3793
2016-10-11,FREEMAN ST,25,RIT,5243
2016-10-12,FREEMAN ST,25,RIT,4651
2016-10-13,FREEMAN ST,25,RIT,5496
2016-10-14,FREEMAN ST,25,RIT,5522
2016-10-15,FREEMAN ST,25,RIT,3034
2016-10-16,FREEMAN ST,25,RIT,2329
2016-10-17,FREEMAN ST,25,RIT,5248
2016-10-18,FREEMAN ST,25,RIT,5585
2016-10-19,FREEMAN ST,25,RIT,5654
2016-10-20,FREEMAN ST,25,RIT,5525
2016-10-21,FREEMAN ST,25,RIT,5252
2016-10-22,FREEMAN ST,25,RIT,3233
2016-10-23,FREEMAN ST,25,RIT,2542
2016-10-24,FREEMAN ST,25,RIT,5523
2016-10-25,FREEMAN ST,25,RIT,5636
2016-10-26,FREEMAN ST,25,RIT,5585
2016-10-27,FREEMAN ST,25,RIT,5284
2016-10-28,FREEMAN ST,25,RIT,5493
2016-07-31,174 ST,25,RIT,2888
2016-08-01,174 ST,25,RIT,5733
2016-08-02,174 ST,25,RIT,6017
2016-08-03,174 ST,25,RIT,6210
2016-08-04,174 ST,25,RIT,6110
2016-08-05,174 ST,25,RIT,5929
2016-08-06,174 ST,25,RIT,3886
2016-08-07,174 ST,25,RIT,3379
2016-08-08,174 ST,25,RIT,6099
2016-08-09,174 ST,25,RIT,6045
2016-08-10,174 ST,25,RIT,5883
2016-08-11,174 ST,25,RIT,5935
2016-08-12,174 ST,25,RIT,5284
2016-08-13,174 ST,25,RIT,3729
2016-08-14,174 ST,25,RIT,3164
2016-08-15,174 ST,25,RIT,5702
2016-08-16,174 ST,25,RIT,5547
2016-08-17,174 ST,25,RIT,5269
2016-08-18,174 ST,25,RIT,5474
2016-08-19,174 ST,25,RIT,5525
2016-08-20,174 ST,25,RIT,3935
2016-08-21,174 ST,25,RIT,3070
2016-08-22,174 ST,25,RIT,5612
2016-08-23,174 ST,25,RIT,5995
2016-08-24,174 ST,25,RIT,5324
2016-08-25,174 ST,25,RIT,5486
2016-08-26,174 ST,25,RIT,5527
2016-08-27,174 ST,25,RIT,3898
2016-08-28,174 ST,25,RIT,3121
2016-08-29,174 ST,25,RIT,5454
2016-08-30,174 ST,25,RIT,5953
2016-08-31,174 ST,25,RIT,6036
2016-09-01,174 ST,25,RIT,5862
2016-09-02,174 ST,25,RIT,5858
2016-09-03,174 ST,25,RIT,3960
2016-09-04,174 ST,25,RIT,3230
2016-09-05,174 ST,25,RIT,3353
2016-09-06,174 ST,25,RIT,5629
2016-09-07,174 ST,25,RIT,5879
2016-09-08,174 ST,25,RIT,6455
2016-09-09,174 ST,25,RIT,6301
2016-09-10,174 ST,25,RIT,3962
2016-09-11,174 ST,25,RIT,3346
2016-09-12,174 ST,25,RIT,5570
2016-09-13,174 ST,25,RIT,6598
2016-09-14,174 ST,25,RIT,6466
2016-09-15,174 ST,25,RIT,6549
2016-09-16,174 ST,25,RIT,6618
2016-09-17,174 ST,25,RIT,4045
2016-09-18,174 ST,25,RIT,2907
2016-09-19,174 ST,25,RIT,6392
2016-09-20,174 ST,25,RIT,6746
2016-09-21,174 ST,25,RIT,6858
2016-09-22,174 ST,25,RIT,6764
2016-09-23,174 ST,25,RIT,6823
2016-09-24,174 ST,25,RIT,3937
2016-09-25,174 ST,25,RIT,2942
2016-09-26,174 ST,25,RIT,6563
2016-09-27,174 ST,25,RIT,6734
2016-09-28,174 ST,25,RIT,6780
2016-09-29,174 ST,25,RIT,6703
2016-09-30,174 ST,25,RIT,6657
2016-10-01,174 ST,25,RIT,3703
2016-10-02,174 ST,25,RIT,2844
2016-10-03,174 ST,25,RIT,5238
2016-10-04,174 ST,25,RIT,5491
2016-10-05,174 ST,25,RIT,6406
2016-10-06,174 ST,25,RIT,6750
2016-10-07,174 ST,25,RIT,6611
2016-10-08,174 ST,25,RIT,3662
2016-10-09,174 ST,25,RIT,2600
2016-10-10,174 ST,25,RIT,4467
2016-10-11,174 ST,25,RIT,6229
2016-10-12,174 ST,25,RIT,4840
2016-10-13,174 ST,25,RIT,6524
2016-10-14,174 ST,25,RIT,6561
2016-10-15,174 ST,25,RIT,3764
2016-10-16,174 ST,25,RIT,2854
2016-10-17,174 ST,25,RIT,6759
2016-10-18,174 ST,25,RIT,6628
2016-10-19,174 ST,25,RIT,6891
2016-10-20,174 ST,25,RIT,6575
2016-10-21,174 ST,25,RIT,6703
2016-10-22,174 ST,25,RIT,3756
2016-10-23,174 ST,25,RIT,2924
2016-10-24,174 ST,25,RIT,6581
2016-10-25,174 ST,25,RIT,6630
2016-10-26,174 ST,25,RIT,6739
2016-10-27,174 ST,25,RIT,6285
2016-10-28,174 ST,25,RIT,6808
2016-07-31,WEST FARMS SQ,25,RIT,3668
2016-08-01,WEST FARMS SQ,25,RIT,7125
2016-08-02,WEST FARMS SQ,25,RIT,7425
2016-08-03,WEST FARMS SQ,25,RIT,9207
2016-08-04,WEST FARMS SQ,25,RIT,7649
2016-08-05,WEST FARMS SQ,25,RIT,7604
2016-08-06,WEST FARMS SQ,25,RIT,5012
2016-08-07,WEST FARMS SQ,25,RIT,4492
2016-08-08,WEST FARMS SQ,25,RIT,7173
2016-08-09,WEST FARMS SQ,25,RIT,7641
2016-08-10,WEST FARMS SQ,25,RIT,8095
2016-08-11,WEST FARMS SQ,25,RIT,7417
2016-08-12,WEST FARMS SQ,25,RIT,7333
2016-08-13,WEST FARMS SQ,25,RIT,4769
2016-08-14,WEST FARMS SQ,25,RIT,3958
2016-08-15,WEST FARMS SQ,25,RIT,6786
2016-08-16,WEST FARMS SQ,25,RIT,6966
2016-08-17,WEST FARMS SQ,25,RIT,7894
2016-08-18,WEST FARMS SQ,25,RIT,6966
2016-08-19,WEST FARMS SQ,25,RIT,7032
2016-08-20,WEST FARMS SQ,25,RIT,5069
2016-08-21,WEST FARMS SQ,25,RIT,3908
2016-08-22,WEST FARMS SQ,25,RIT,6735
2016-08-23,WEST FARMS SQ,25,RIT,6957
2016-08-24,WEST FARMS SQ,25,RIT,8249
2016-08-25,WEST FARMS SQ,25,RIT,6838
2016-08-26,WEST FARMS SQ,25,RIT,6843
2016-08-27,WEST FARMS SQ,25,RIT,4962
2016-08-28,WEST FARMS SQ,25,RIT,4173
2016-08-29,WEST FARMS SQ,25,RIT,6745
2016-08-30,WEST FARMS SQ,25,RIT,7056
2016-08-31,WEST FARMS SQ,25,RIT,8299
2016-09-01,WEST FARMS SQ,25,RIT,6966
2016-09-02,WEST FARMS SQ,25,RIT,7434
2016-09-03,WEST FARMS SQ,25,RIT,5280
2016-09-04,WEST FARMS SQ,25,RIT,4302
2016-09-05,WEST FARMS SQ,25,RIT,4421
2016-09-06,WEST FARMS SQ,25,RIT,7130
2016-09-07,WEST FARMS SQ,25,RIT,8032
2016-09-08,WEST FARMS SQ,25,RIT,8248
2016-09-09,WEST FARMS SQ,25,RIT,4864
2016-09-10,WEST FARMS SQ,25,RIT,8592
2016-09-11,WEST FARMS SQ,25,RIT,4044
2016-09-12,WEST FARMS SQ,25,RIT,6926
2016-09-13,WEST FARMS SQ,25,RIT,7594
2016-09-14,WEST FARMS SQ,25,RIT,8411
2016-09-15,WEST FARMS SQ,25,RIT,6501
2016-09-16,WEST FARMS SQ,25,RIT,10843
2016-09-17,WEST FARMS SQ,25,RIT,5065
2016-09-18,WEST FARMS SQ,25,RIT,3511
2016-09-19,WEST FARMS SQ,25,RIT,7580
2016-09-20,WEST FARMS SQ,25,RIT,8138
2016-09-21,WEST FARMS SQ,25,RIT,5455
2016-09-24,WEST FARMS SQ,25,RIT,25087
2016-09-25,WEST FARMS SQ,25,RIT,3838
2016-09-26,WEST FARMS SQ,25,RIT,8013
2016-09-27,WEST FARMS SQ,25,RIT,7616
2016-09-28,WEST FARMS SQ,25,RIT,6994
2016-09-29,WEST FARMS SQ,25,RIT,6583
2016-09-30,WEST FARMS SQ,25,RIT,10972
2016-10-01,WEST FARMS SQ,25,RIT,3047
2016-10-02,WEST FARMS SQ,25,RIT,3057
2016-10-03,WEST FARMS SQ,25,RIT,8905
2016-10-04,WEST FARMS SQ,25,RIT,6561
2016-10-05,WEST FARMS SQ,25,RIT,8275
2016-10-06,WEST FARMS SQ,25,RIT,7595
2016-10-07,WEST FARMS SQ,25,RIT,8309
2016-10-08,WEST FARMS SQ,25,RIT,3641
2016-10-09,WEST FARMS SQ,25,RIT,2620
2016-10-10,WEST FARMS SQ,25,RIT,4521
2016-10-11,WEST FARMS SQ,25,RIT,5788
2016-10-12,WEST FARMS SQ,25,RIT,13452
2016-10-13,WEST FARMS SQ,25,RIT,8273
2016-10-14,WEST FARMS SQ,25,RIT,8446
2016-10-15,WEST FARMS SQ,25,RIT,4988
2016-10-16,WEST FARMS SQ,25,RIT,4099
2016-10-17,WEST FARMS SQ,25,RIT,8141
2016-10-18,WEST FARMS SQ,25,RIT,8543
2016-10-19,WEST FARMS SQ,25,RIT,9407
2016-10-20,WEST FARMS SQ,25,RIT,8377
2016-10-21,WEST FARMS SQ,25,RIT,8213
2016-10-22,WEST FARMS SQ,25,RIT,4577
2016-10-23,WEST FARMS SQ,25,RIT,4169
2016-10-24,WEST FARMS SQ,25,RIT,8381
2016-10-25,WEST FARMS SQ,25,RIT,8322
2016-10-26,WEST FARMS SQ,25,RIT,8932
2016-10-27,WEST FARMS SQ,25,RIT,7932
2016-10-28,WEST FARMS SQ,25,RIT,8436
2016-07-31,E 180 ST,25,RIT,3625
2016-08-01,E 180 ST,25,RIT,7263
2016-08-02,E 180 ST,25,RIT,7441
2016-08-03,E 180 ST,25,RIT,8158
2016-08-04,E 180 ST,25,RIT,7605
2016-08-05,E 180 ST,25,RIT,7466
2016-08-06,E 180 ST,25,RIT,4905
2016-08-07,E 180 ST,25,RIT,3901
2016-08-08,E 180 ST,25,RIT,7181
2016-08-09,E 180 ST,25,RIT,7386
2016-08-10,E 180 ST,25,RIT,7496
2016-08-11,E 180 ST,25,RIT,7478
2016-08-12,E 180 ST,25,RIT,7143
2016-08-13,E 180 ST,25,RIT,7549
2016-08-14,E 180 ST,25,RIT,5772
2016-08-15,E 180 ST,25,RIT,7233
2016-08-16,E 180 ST,25,RIT,7338
2016-08-17,E 180 ST,25,RIT,8358
2016-08-18,E 180 ST,25,RIT,7824
2016-08-19,E 180 ST,25,RIT,7686
2016-08-20,E 180 ST,25,RIT,7906
2016-08-21,E 180 ST,25,RIT,6086
2016-08-22,E 180 ST,25,RIT,7149
2016-08-23,E 180 ST,25,RIT,7099
2016-08-24,E 180 ST,25,RIT,7870
2016-08-25,E 180 ST,25,RIT,7389
2016-08-26,E 180 ST,25,RIT,7298
2016-08-27,E 180 ST,25,RIT,7828
2016-08-28,E 180 ST,25,RIT,6131
2016-08-29,E 180 ST,25,RIT,7380
2016-08-30,E 180 ST,25,RIT,7196
2016-08-31,E 180 ST,25,RIT,7939
2016-09-01,E 180 ST,25,RIT,7079
2016-09-02,E 180 ST,25,RIT,6996
2016-09-03,E 180 ST,25,RIT,4567
2016-09-04,E 180 ST,25,RIT,3705
2016-09-05,E 180 ST,25,RIT,3739
2016-09-06,E 180 ST,25,RIT,7232
2016-09-07,E 180 ST,25,RIT,7971
2016-09-08,E 180 ST,25,RIT,8122
2016-09-09,E 180 ST,25,RIT,8288
2016-09-10,E 180 ST,25,RIT,5059
2016-09-11,E 180 ST,25,RIT,3981
2016-09-12,E 180 ST,25,RIT,7351
2016-09-13,E 180 ST,25,RIT,8434
2016-09-14,E 180 ST,25,RIT,9077
2016-09-15,E 180 ST,25,RIT,9073
2016-09-16,E 180 ST,25,RIT,9050
2016-09-17,E 180 ST,25,RIT,8189
2016-09-18,E 180 ST,25,RIT,5829
2016-09-19,E 180 ST,25,RIT,8367
2016-09-20,E 180 ST,25,RIT,8395
2016-09-21,E 180 ST,25,RIT,8681
2016-09-22,E 180 ST,25,RIT,8453
2016-09-23,E 180 ST,25,RIT,8476
2016-09-24,E 180 ST,25,RIT,7654
2016-09-25,E 180 ST,25,RIT,5708
2016-09-26,E 180 ST,25,RIT,8553
2016-09-27,E 180 ST,25,RIT,8274
2016-09-28,E 180 ST,25,RIT,8789
2016-09-29,E 180 ST,25,RIT,8582
2016-09-30,E 180 ST,25,RIT,8252
2016-10-01,E 180 ST,25,RIT,6971
2016-10-02,E 180 ST,25,RIT,5404
2016-10-03,E 180 ST,25,RIT,7326
2016-10-04,E 180 ST,25,RIT,7328
2016-10-05,E 180 ST,25,RIT,8805
2016-10-06,E 180 ST,25,RIT,8774
2016-10-07,E 180 ST,25,RIT,8797
2016-10-08,E 180 ST,25,RIT,7264
2016-10-09,E 180 ST,25,RIT,4977
2016-10-10,E 180 ST,25,RIT,6752
2016-10-11,E 180 ST,25,RIT,8635
2016-10-12,E 180 ST,25,RIT,8166
2016-10-13,E 180 ST,25,RIT,9187
2016-10-14,E 180 ST,25,RIT,8998
2016-10-15,E 180 ST,25,RIT,7302
2016-10-16,E 180 ST,25,RIT,5470
2016-10-17,E 180 ST,25,RIT,8361
2016-10-18,E 180 ST,25,RIT,8358
2016-10-19,E 180 ST,25,RIT,8597
2016-10-20,E 180 ST,25,RIT,8623
2016-10-21,E 180 ST,25,RIT,7982
2016-10-22,E 180 ST,25,RIT,6954
2016-10-23,E 180 ST,25,RIT,5607
2016-10-24,E 180 ST,25,RIT,8471
2016-10-25,E 180 ST,25,RIT,8273
2016-10-26,E 180 ST,25,RIT,8710
2016-10-27,E 180 ST,25,RIT,8059
2016-10-28,E 180 ST,25,RIT,8256
2016-07-31,BRONX PARK EAST,25,RIT,657
2016-08-01,BRONX PARK EAST,25,RIT,2425
2016-08-02,BRONX PARK EAST,25,RIT,2484
2016-08-03,BRONX PARK EAST,25,RIT,2478
2016-08-04,BRONX PARK EAST,25,RIT,2507
2016-08-05,BRONX PARK EAST,25,RIT,2381
2016-08-06,BRONX PARK EAST,25,RIT,1014
2016-08-07,BRONX PARK EAST,25,RIT,718
2016-08-08,BRONX PARK EAST,25,RIT,2447
2016-08-09,BRONX PARK EAST,25,RIT,2472
2016-08-10,BRONX PARK EAST,25,RIT,2378
2016-08-11,BRONX PARK EAST,25,RIT,2389
2016-08-12,BRONX PARK EAST,25,RIT,2264
2016-08-13,BRONX PARK EAST,25,RIT,1130
2016-08-14,BRONX PARK EAST,25,RIT,1048
2016-08-15,BRONX PARK EAST,25,RIT,2400
2016-08-16,BRONX PARK EAST,25,RIT,2424
2016-08-17,BRONX PARK EAST,25,RIT,2314
2016-08-18,BRONX PARK EAST,25,RIT,2273
2016-08-19,BRONX PARK EAST,25,RIT,2246
2016-08-20,BRONX PARK EAST,25,RIT,1313
2016-08-21,BRONX PARK EAST,25,RIT,1007
2016-08-22,BRONX PARK EAST,25,RIT,2199
2016-08-23,BRONX PARK EAST,25,RIT,2389
2016-08-24,BRONX PARK EAST,25,RIT,2381
2016-08-25,BRONX PARK EAST,25,RIT,2514
2016-08-26,BRONX PARK EAST,25,RIT,2375
2016-08-27,BRONX PARK EAST,25,RIT,1316
2016-08-28,BRONX PARK EAST,25,RIT,1017
2016-08-29,BRONX PARK EAST,25,RIT,2437
2016-08-30,BRONX PARK EAST,25,RIT,2493
2016-08-31,BRONX PARK EAST,25,RIT,2385
2016-09-01,BRONX PARK EAST,25,RIT,2327
2016-09-02,BRONX PARK EAST,25,RIT,2296
2016-09-03,BRONX PARK EAST,25,RIT,1328
2016-09-04,BRONX PARK EAST,25,RIT,1136
2016-09-05,BRONX PARK EAST,25,RIT,1228
2016-09-06,BRONX PARK EAST,25,RIT,2497
2016-09-07,BRONX PARK EAST,25,RIT,2533
2016-09-08,BRONX PARK EAST,25,RIT,2798
2016-09-09,BRONX PARK EAST,25,RIT,2803
2016-09-10,BRONX PARK EAST,25,RIT,1079
2016-09-11,BRONX PARK EAST,25,RIT,716
2016-09-12,BRONX PARK EAST,25,RIT,2475
2016-09-13,BRONX PARK EAST,25,RIT,2972
2016-09-14,BRONX PARK EAST,25,RIT,2921
2016-09-15,BRONX PARK EAST,25,RIT,2893
2016-09-16,BRONX PARK EAST,25,RIT,2859
2016-09-17,BRONX PARK EAST,25,RIT,1298
2016-09-18,BRONX PARK EAST,25,RIT,927
2016-09-19,BRONX PARK EAST,25,RIT,2755
2016-09-20,BRONX PARK EAST,25,RIT,3004
2016-09-21,BRONX PARK EAST,25,RIT,3022
2016-09-22,BRONX PARK EAST,25,RIT,2943
2016-09-23,BRONX PARK EAST,25,RIT,3021
2016-09-24,BRONX PARK EAST,25,RIT,1365
2016-09-25,BRONX PARK EAST,25,RIT,1009
2016-09-26,BRONX PARK EAST,25,RIT,2870
2016-09-27,BRONX PARK EAST,25,RIT,2912
2016-09-28,BRONX PARK EAST,25,RIT,2869
2016-09-29,BRONX PARK EAST,25,RIT,2857
2016-09-30,BRONX PARK EAST,25,RIT,2829
2016-10-01,BRONX PARK EAST,25,RIT,1251
2016-10-02,BRONX PARK EAST,25,RIT,991
2016-10-03,BRONX PARK EAST,25,RIT,2299
2016-10-04,BRONX PARK EAST,25,RIT,2439
2016-10-05,BRONX PARK EAST,25,RIT,3018
2016-10-06,BRONX PARK EAST,25,RIT,3075
2016-10-07,BRONX PARK EAST,25,RIT,3108
2016-10-08,BRONX PARK EAST,25,RIT,1335
2016-10-09,BRONX PARK EAST,25,RIT,990
2016-10-10,BRONX PARK EAST,25,RIT,1795
2016-10-11,BRONX PARK EAST,25,RIT,2781
2016-10-12,BRONX PARK EAST,25,RIT,2321
2016-10-13,BRONX PARK EAST,25,RIT,2947
2016-10-14,BRONX PARK EAST,25,RIT,2960
2016-10-15,BRONX PARK EAST,25,RIT,1308
2016-10-16,BRONX PARK EAST,25,RIT,1040
2016-10-17,BRONX PARK EAST,25,RIT,3007
2016-10-18,BRONX PARK EAST,25,RIT,2993
2016-10-19,BRONX PARK EAST,25,RIT,3098
2016-10-20,BRONX PARK EAST,25,RIT,2963
2016-10-21,BRONX PARK EAST,25,RIT,2866
2016-10-22,BRONX PARK EAST,25,RIT,1358
2016-10-23,BRONX PARK EAST,25,RIT,1152
2016-10-24,BRONX PARK EAST,25,RIT,2988
2016-10-25,BRONX PARK EAST,25,RIT,2943
2016-10-26,BRONX PARK EAST,25,RIT,2961
2016-10-27,BRONX PARK EAST,25,RIT,2785
2016-10-28,BRONX PARK EAST,25,RIT,2774
2016-07-31,PELHAM PKWY,25,RIT,3097
2016-08-01,PELHAM PKWY,25,RIT,8621
2016-08-02,PELHAM PKWY,25,RIT,9114
2016-08-03,PELHAM PKWY,25,RIT,9724
2016-08-04,PELHAM PKWY,25,RIT,8947
2016-08-05,PELHAM PKWY,25,RIT,8813
2016-08-06,PELHAM PKWY,25,RIT,4479
2016-08-07,PELHAM PKWY,25,RIT,3597
2016-08-08,PELHAM PKWY,25,RIT,8466
2016-08-09,PELHAM PKWY,25,RIT,8633
2016-08-10,PELHAM PKWY,25,RIT,8953
2016-08-11,PELHAM PKWY,25,RIT,8381
2016-08-12,PELHAM PKWY,25,RIT,8115
2016-08-13,PELHAM PKWY,25,RIT,5221
2016-08-14,PELHAM PKWY,25,RIT,4585
2016-08-15,PELHAM PKWY,25,RIT,8353
2016-08-16,PELHAM PKWY,25,RIT,8587
2016-08-17,PELHAM PKWY,25,RIT,8942
2016-08-18,PELHAM PKWY,25,RIT,8360
2016-08-19,PELHAM PKWY,25,RIT,8228
2016-08-20,PELHAM PKWY,25,RIT,6102
2016-08-21,PELHAM PKWY,25,RIT,4751
2016-08-22,PELHAM PKWY,25,RIT,8125
2016-08-23,PELHAM PKWY,25,RIT,8465
2016-08-24,PELHAM PKWY,25,RIT,9213
2016-08-25,PELHAM PKWY,25,RIT,8583
2016-08-26,PELHAM PKWY,25,RIT,8400
2016-08-27,PELHAM PKWY,25,RIT,6209
2016-08-28,PELHAM PKWY,25,RIT,4822
2016-08-29,PELHAM PKWY,25,RIT,8372
2016-08-30,PELHAM PKWY,25,RIT,8597
2016-08-31,PELHAM PKWY,25,RIT,8738
2016-09-01,PELHAM PKWY,25,RIT,8107
2016-09-02,PELHAM PKWY,25,RIT,8644
2016-09-03,PELHAM PKWY,25,RIT,5785
2016-09-04,PELHAM PKWY,25,RIT,4659
2016-09-05,PELHAM PKWY,25,RIT,4929
2016-09-06,PELHAM PKWY,25,RIT,8793
2016-09-07,PELHAM PKWY,25,RIT,9114
2016-09-08,PELHAM PKWY,25,RIT,9241
